OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,INTPTLAT,INTPTLON,NAMELSAD10,UATYP10,joinMatch,BA_Climate,Shape_Length,Shape_Area
1365,32,003,005349,32003005349,53.49,Census Tract 53.49,+36.0114185,-115.1013252,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005349,Hot-Dry,0.074639267013592,0.000260848780000
1366,32,003,002846,32003002846,28.46,Census Tract 28.46,+36.0089956,-115.1261626,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002846,Hot-Dry,0.059747765640007,0.000162785374000
1367,32,003,002844,32003002844,28.44,Census Tract 28.44,+36.0028347,-115.1459034,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002844,Hot-Dry,0.050479723425500,0.000129933762500
1368,32,003,005346,32003005346,53.46,Census Tract 53.46,+35.9977406,-115.1133289,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005346,Hot-Dry,0.064619964869737,0.000238176791500
1369,32,003,000402,32003000402,4.02,Census Tract 4.02,+36.1809239,-115.1299765,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000402,Hot-Dry,0.049813908795898,0.000138523471500
1370,32,003,002842,32003002842,28.42,Census Tract 28.42,+35.9740647,-115.1712925,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002842,Hot-Dry,0.080527012371910,0.000318846089500
1371,32,003,002964,32003002964,29.64,Census Tract 29.64,+36.1111039,-115.2206923,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002964,Hot-Dry,0.031726616817576,0.000062414051500
1372,32,003,002968,32003002968,29.68,Census Tract 29.68,+36.0892335,-115.2208623,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002968,Hot-Dry,0.031763266249537,0.000062597490500
1373,32,003,002969,32003002969,29.69,Census Tract 29.69,+36.0897252,-115.2122320,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002969,Hot-Dry,0.031856005577932,0.000062430732000
1374,32,003,005837,32003005837,58.37,Census Tract 58.37,+35.9930690,-115.1972121,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005837,Hot-Dry,0.057607107457239,0.000186321850500
1375,32,003,005830,32003005830,58.30,Census Tract 58.30,+36.0162214,-115.2705603,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005830,Hot-Dry,0.052249185320203,0.000144668567000
1376,32,003,005831,32003005831,58.31,Census Tract 58.31,+36.0113981,-115.2471918,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005831,Hot-Dry,0.108081829481272,0.000639223955500
1377,32,003,002838,32003002838,28.38,Census Tract 28.38,+36.0501530,-115.1291522,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002838,Hot-Dry,0.072451432287671,0.000324236189500
1378,32,003,005845,32003005845,58.45,Census Tract 58.45,+36.1297454,-115.3192672,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005845,Hot-Dry,0.070268739254173,0.000186218067000
1379,32,003,005825,32003005825,58.25,Census Tract 58.25,+36.1259942,-115.2880327,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005825,Hot-Dry,0.050956079146565,0.000133083613500
1380,32,003,005849,32003005849,58.49,Census Tract 58.49,+36.1083563,-115.2927501,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005849,Hot-Dry,0.054548260198856,0.000137677507500
1381,32,003,005826,32003005826,58.26,Census Tract 58.26,+36.1186117,-115.2880347,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005826,Hot-Dry,0.050790754504701,0.000133222890000
1382,32,510,000502,32510000502,5.02,Census Tract 5.02,+39.1751794,-119.7547308,"Carson City, NV Urbanized Area",U,G3205100000502,Cold,0.076143524430714,0.000154034542500
1383,32,510,000501,32510000501,5.01,Census Tract 5.01,+39.1837828,-119.7566392,"Carson City, NV Urbanized Area",U,G3205100000501,Cold,0.090602708850237,0.000330489601000
1384,32,510,000900,32510000900,9,Census Tract 9,+39.1883393,-119.7311796,"Carson City, NV Urbanized Area",U,G3205100000900,Cold,0.121586098758752,0.000572504692500
1385,32,510,000701,32510000701,7.01,Census Tract 7.01,+39.1456192,-119.7552574,"Carson City, NV Urbanized Area",U,G3205100000701,Cold,0.071160219426751,0.000213635997000
1386,32,007,951700,32007951700,9517,Census Tract 9517,+41.6269430,-115.7282311,Rural Area,R,G3200070951700,Cold,8.939698077517660,2.146562049521503
1387,32,013,010701,32013010701,107.01,Census Tract 107.01,+40.9611204,-117.7272150,"Winnemucca, NV Urban Cluster",C,G3200130010701,Cold,0.138492088490099,0.000786907721000
1388,32,019,960102,32019960102,9601.02,Census Tract 9601.02,+39.5955994,-119.2378805,"Fernley, NV Urban Cluster",C,G3200190960102,Cold,0.092928410030495,0.000479297183000
1389,32,003,005903,32003005903,59.03,Census Tract 59.03,+36.8288504,-114.0783547,"Mesquite, NV--AZ Urban Cluster",C,G3200030005903,Hot-Dry,0.173405361338616,0.001081161263000
1390,32,003,005016,32003005016,50.16,Census Tract 50.16,+36.0923460,-115.0184008,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005016,Hot-Dry,0.214712490540630,0.000728949495000
1391,32,003,002604,32003002604,26.04,Census Tract 26.04,+36.1047800,-115.1571534,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002604,Hot-Dry,0.044548053980232,0.000101023874000
1392,32,005,001900,32005001900,19,Census Tract 19,+39.0409366,-119.8367296,"Gardnerville Ranchos, NV Urban Cluster",C,G3200050001900,Cold,0.681948332188545,0.015323325507000
1393,32,003,003621,32003003621,36.21,Census Tract 36.21,+36.3000864,-115.1799170,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003621,Hot-Dry,0.060368553546216,0.000205495967000
1394,32,003,003619,32003003619,36.19,Census Tract 36.19,+36.2898053,-115.1898973,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003619,Hot-Dry,0.057808404708668,0.000169529819500
1395,32,003,000520,32003000520,5.20,Census Tract 5.20,+36.1708049,-115.1205066,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000520,Hot-Dry,0.030840781738424,0.000057275230000
1396,32,003,000522,32003000522,5.22,Census Tract 5.22,+36.1707022,-115.1108816,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000522,Hot-Dry,0.033416988134391,0.000063910046000
1397,32,003,005851,32003005851,58.51,Census Tract 58.51,+36.0925869,-115.2928868,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005851,Hot-Dry,0.084315452289277,0.000406331076000
1398,32,003,002974,32003002974,29.74,Census Tract 29.74,+36.0795179,-115.2700757,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002974,Hot-Dry,0.087591893512073,0.000474389445000
1399,32,003,002975,32003002975,29.75,Census Tract 29.75,+36.0796260,-115.2517736,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002975,Hot-Dry,0.086648651374550,0.000462896299000
1400,32,003,005351,32003005351,53.51,Census Tract 53.51,+36.0003629,-115.0936620,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005351,Hot-Dry,0.058394745044819,0.000187842369000
1401,32,003,005350,32003005350,53.50,Census Tract 53.50,+36.0139414,-115.0884810,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005350,Hot-Dry,0.058810130842849,0.000182654062000
1402,32,003,004925,32003004925,49.25,Census Tract 49.25,+36.1507473,-115.0392197,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030004925,Hot-Dry,0.046734754835695,0.000104552367500
1403,32,003,000521,32003000521,5.21,Census Tract 5.21,+36.1633112,-115.1205369,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000521,Hot-Dry,0.035901408666091,0.000080709551000
1404,32,003,000523,32003000523,5.23,Census Tract 5.23,+36.1632207,-115.1106916,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000523,Hot-Dry,0.038203490880594,0.000090993871000
1405,32,003,000403,32003000403,4.03,Census Tract 4.03,+36.1708341,-115.1299149,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000403,Hot-Dry,0.033882429545682,0.000065593745000
1406,32,003,001401,32003001401,14.01,Census Tract 14.01,+36.1550270,-115.1199916,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001401,Hot-Dry,0.049820741493130,0.000112004976000
1407,32,003,001502,32003001502,15.02,Census Tract 15.02,+36.1517154,-115.0963416,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001502,Hot-Dry,0.048380223413182,0.000135357526000
1408,32,003,000525,32003000525,5.25,Census Tract 5.25,+36.1847708,-115.1116581,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000525,Hot-Dry,0.032270923737212,0.000064382602000
1409,32,003,000524,32003000524,5.24,Census Tract 5.24,+36.1773265,-115.1111878,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000524,Hot-Dry,0.034212031892272,0.000071967969000
1410,32,003,003253,32003003253,32.53,Census Tract 32.53,+36.1705461,-115.2770259,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003253,Hot-Dry,0.077859161029285,0.000185489573500
1411,32,003,003260,32003003260,32.60,Census Tract 32.60,+36.1621973,-115.2684786,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003260,Hot-Dry,0.052549368852317,0.000098416367500
1412,32,003,003261,32003003261,32.61,Census Tract 32.61,+36.1632288,-115.2816850,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003261,Hot-Dry,0.056837326878972,0.000120136143000
1413,32,003,003104,32003003104,31.04,Census Tract 31.04,+36.1848770,-115.2392120,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003104,Hot-Dry,0.038554718515156,0.000079536005500
1414,32,003,003228,32003003228,32.28,Census Tract 32.28,+36.3005369,-115.2948735,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003228,Hot-Dry,0.047937692287910,0.000138971365000
1415,32,003,003249,32003003249,32.49,Census Tract 32.49,+36.1884478,-115.3338000,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003249,Hot-Dry,0.054208145512262,0.000150684872000
1416,32,003,003251,32003003251,32.51,Census Tract 32.51,+36.1990287,-115.3165041,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003251,Hot-Dry,0.048040811692973,0.000122684040000
1417,32,003,003241,32003003241,32.41,Census Tract 32.41,+36.2222190,-115.3063769,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003241,Hot-Dry,0.051898377308543,0.000138922128000
1418,32,003,003244,32003003244,32.44,Census Tract 32.44,+36.2223733,-115.2880779,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003244,Hot-Dry,0.051900018495652,0.000139239732500
1419,32,003,003235,32003003235,32.35,Census Tract 32.35,+36.2856912,-115.2809111,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003235,Hot-Dry,0.067818883843472,0.000215920173000
1420,32,003,003309,32003003309,33.09,Census Tract 33.09,+36.2853036,-115.2154577,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003309,Hot-Dry,0.072261466038042,0.000326634711000
1421,32,003,003311,32003003311,33.11,Census Tract 33.11,+36.2982064,-115.2154981,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003311,Hot-Dry,0.048911253185840,0.000124991775500
1422,32,003,003103,32003003103,31.03,Census Tract 31.03,+36.1846882,-115.2289059,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003103,Hot-Dry,0.034467568252277,0.000075947582000
1423,32,003,003637,32003003637,36.37,Census Tract 36.37,+36.2727333,-115.1439828,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003637,Hot-Dry,0.051280290526257,0.000136021547000
1424,32,003,003624,32003003624,36.24,Census Tract 36.24,+36.2688990,-115.1259086,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003624,Hot-Dry,0.065345052497554,0.000266264374500
1425,32,003,003643,32003003643,36.43,Census Tract 36.43,+36.2283791,-115.1618362,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003643,Hot-Dry,0.050626582313439,0.000130052051500
1426,32,003,003627,32003003627,36.27,Census Tract 36.27,+36.2718732,-115.1087595,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003627,Hot-Dry,0.059967876473680,0.000157151668000
1427,32,003,001613,32003001613,16.13,Census Tract 16.13,+36.1333166,-115.0741460,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001613,Hot-Dry,0.048791301114999,0.000126940851000
1428,32,003,003238,32003003238,32.38,Census Tract 32.38,+36.2345932,-115.3211712,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003238,Hot-Dry,0.087153739578895,0.000268626565000
1429,32,003,003313,32003003313,33.13,Census Tract 33.13,+36.3095671,-115.2114422,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003313,Hot-Dry,0.046705338706164,0.000125297295000
1430,32,003,003316,32003003316,33.16,Census Tract 33.16,+36.3261321,-115.2948764,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003316,Hot-Dry,0.116251860174782,0.000698353586500
1431,32,003,003236,32003003236,32.36,Census Tract 32.36,+36.2707258,-115.2725956,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003236,Hot-Dry,0.091889683629339,0.000354032869000
1432,32,003,003243,32003003243,32.43,Census Tract 32.43,+36.2299331,-115.2882796,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003243,Hot-Dry,0.052106295784395,0.000139865326000
1433,32,003,003237,32003003237,32.37,Census Tract 32.37,+36.2380579,-115.3285622,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003237,Hot-Dry,0.095470246259745,0.000216890660500
1434,32,003,003321,32003003321,33.21,Census Tract 33.21,+36.2979117,-115.2510967,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003321,Hot-Dry,0.065464963341969,0.000258543085500
1435,32,003,003319,32003003319,33.19,Census Tract 33.19,+36.3001880,-115.2646228,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003319,Hot-Dry,0.056504406008605,0.000171298351000
1436,32,003,003315,32003003315,33.15,Census Tract 33.15,+36.3111920,-115.2877230,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003315,Hot-Dry,0.047545726746046,0.000100898207000
1437,32,003,001710,32003001710,17.10,Census Tract 17.10,+36.1211162,-115.0788559,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001710,Hot-Dry,0.060643023333712,0.000144757943500
1438,32,003,001711,32003001711,17.11,Census Tract 17.11,+36.1114528,-115.1145843,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001711,Hot-Dry,0.066320156993075,0.000121090401000
1439,32,003,000106,32003000106,1.06,Census Tract 1.06,+36.1701247,-115.2150780,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000106,Hot-Dry,0.051113760752706,0.000141413263000
1440,32,003,000109,32003000109,1.09,Census Tract 1.09,+36.1775067,-115.2169379,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030000109,Hot-Dry,0.041378611352705,0.000093689532000
1441,32,003,001712,32003001712,17.12,Census Tract 17.12,+36.1056438,-115.1076198,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001712,Hot-Dry,0.049644449700924,0.000153668792500
1442,32,003,001713,32003001713,17.13,Census Tract 17.13,+36.1077968,-115.0869713,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001713,Hot-Dry,0.052243980534074,0.000142140341000
1443,32,003,001901,32003001901,19.01,Census Tract 19.01,+36.1406685,-115.1278090,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001901,Hot-Dry,0.051336595827743,0.000135345089500
1444,32,031,001014,32031001014,10.14,Census Tract 10.14,+39.4711102,-119.8390836,"Reno, NV--CA Urbanized Area",U,G3200310001014,Cold,0.168431608720903,0.000808831382500
1445,32,031,980200,32031980200,9802,Census Tract 9802,+39.5919080,-119.9235145,"Reno, NV--CA Urbanized Area",U,G3200310980200,Cold,0.562760973915913,0.007375833148000
1446,32,031,002704,32031002704,27.04,Census Tract 27.04,+39.5758966,-119.7692840,"Reno, NV--CA Urbanized Area",U,G3200310002704,Cold,0.111828298477048,0.000567244468500
1447,32,003,006700,32003006700,67,Census Tract 67,+36.1138284,-115.1705877,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030006700,Hot-Dry,0.100532940980879,0.000476309034000
1448,32,003,001714,32003001714,17.14,Census Tract 17.14,+36.1074112,-115.0778410,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001714,Hot-Dry,0.045523292207320,0.000127495855000
1449,32,003,005015,32003005015,50.15,Census Tract 50.15,+36.1164888,-115.0407160,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005015,Hot-Dry,0.088193925014150,0.000342981452000
1450,32,003,004401,32003004401,44.01,Census Tract 44.01,+36.2074176,-115.1162843,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030004401,Hot-Dry,0.035716786486074,0.000063741400500
1451,32,003,002985,32003002985,29.85,Census Tract 29.85,+36.0475906,-115.1956921,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002985,Hot-Dry,0.094807484882159,0.000501618589500
1452,32,003,002845,32003002845,28.45,Census Tract 28.45,+36.0025623,-115.1301386,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002845,Hot-Dry,0.045159925470254,0.000092505946000
1453,32,003,001706,32003001706,17.06,Census Tract 17.06,+36.1187404,-115.1056315,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001706,Hot-Dry,0.069431636202295,0.000195536328500
1454,32,003,001707,32003001707,17.07,Census Tract 17.07,+36.1260634,-115.1121213,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001707,Hot-Dry,0.040774558295956,0.000098697804500
1455,32,003,005838,32003005838,58.38,Census Tract 58.38,+35.9839911,-115.1849621,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005838,Hot-Dry,0.092788458944880,0.000232584793000
1456,32,003,002978,32003002978,29.78,Census Tract 29.78,+36.0308075,-115.2613609,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002978,Hot-Dry,0.110834622199987,0.000723432526500
1457,32,003,003229,32003003229,32.29,Census Tract 32.29,+36.3192949,-115.3195060,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003229,Hot-Dry,0.129394503831569,0.000823753727000
1458,32,003,003230,32003003230,32.30,Census Tract 32.30,+36.3020033,-115.3157212,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003230,Hot-Dry,0.086304003120353,0.000283152767000
1459,32,003,003231,32003003231,32.31,Census Tract 32.31,+36.2865593,-115.3288333,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003231,Hot-Dry,0.156823500035576,0.000675190053000
1460,32,003,001715,32003001715,17.15,Census Tract 17.15,+36.1039170,-115.0687404,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001715,Hot-Dry,0.033114088673483,0.000067529335000
1461,32,003,001716,32003001716,17.16,Census Tract 17.16,+36.1109027,-115.0677750,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001716,Hot-Dry,0.040199761364031,0.000082797574500
1462,32,003,001902,32003001902,19.02,Census Tract 19.02,+36.1333919,-115.1276884,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030001902,Hot-Dry,0.051165640019618,0.000130454268500
1463,32,003,003242,32003003242,32.42,Census Tract 32.42,+36.2409480,-115.2883085,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003242,Hot-Dry,0.065838456195189,0.000266391106500
1464,32,003,003240,32003003240,32.40,Census Tract 32.40,+36.2362820,-115.3054432,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003240,Hot-Dry,0.078396698297314,0.000342632117000
1465,32,003,002000,32003002000,20,Census Tract 20,+36.1367960,-115.1458205,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002000,Hot-Dry,0.064481490324399,0.000257899771500
1466,32,003,003239,32003003239,32.39,Census Tract 32.39,+36.2236104,-115.3207205,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003239,Hot-Dry,0.043176610051177,0.000111368608000
1467,32,003,003245,32003003245,32.45,Census Tract 32.45,+36.2296870,-115.2698455,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003245,Hot-Dry,0.051810225715813,0.000137804036500
1468,32,003,005824,32003005824,58.24,Census Tract 58.24,+36.1759138,-115.3465964,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005824,Hot-Dry,0.053806575683702,0.000154648462500
